"id","link","label","name","comment","city","location_link","location","state","country","hesperomys_num_type_specimens","museum_city_latitude","museum_city_longitude"
1181,"http://hesperomys.com/c/1181","CMT","Central Museum of Taurida","NA","Simferopol","http://hesperomys.com/r/184","Ukraine","NA","Ukraine",1,"NA","NA"
1184,"http://hesperomys.com/c/1184","CMU","Chiang Mai University","NA","Chiang Mai","http://hesperomys.com/r/175","Thailand","NA","Thailand",0,"18.8","98.98"
219,"http://hesperomys.com/c/219","CMUFLA","Coleção de Mamíferos da Universidade Federal de Lavras","NA","Lavras","http://hesperomys.com/r/380","Minas Gerais","Minas Gerais","Brazil",2,"-21.25","-45.01"
1130,"http://hesperomys.com/c/1130","CNA","Colección Nacional Argentina","NA","Buenos Aires","http://hesperomys.com/r/345","Buenos Aires","NA","Argentina",1,"-34.61","-58.37"
371,"http://hesperomys.com/c/371","CNARC","Centre National d'Appui à la Recherche","NA","N'Djaména","http://hesperomys.com/r/34","Chad","NA","Chad",31,"12.11","15.05"
1402,"http://hesperomys.com/c/1402","CNARM","Colección Nacional de Anfibios y Reptiles","NA","Mexico City","http://hesperomys.com/r/403","Distrito Federal (Mexico)","NA","Mexico",1,"19.43","-99.14"
472,"http://hesperomys.com/c/472","CNM","Colombo National Museum","NA","Colombo","http://hesperomys.com/r/165","Sri Lanka","NA","Sri Lanka",13,"6.93","79.849999999999994"
161,"http://hesperomys.com/c/161","CNMA","Colección Nacional de Mamíferos, Instituto de Biología, Universidad Nacional Autónoma de México","NA","Mexico City","http://hesperomys.com/r/403","Distrito Federal (Mexico)","NA","Mexico",15,"19.43","-99.14"
39,"http://hesperomys.com/c/39","CNP","Centro Nacional Patagónico","NA","Puerto Madryn","http://hesperomys.com/r/348","Chubut","NA","Argentina",4,"-42.77","-65.040000000000006"
1065,"http://hesperomys.com/c/1065","CNRST","Centre National de la Recherche Scientifique et Technologique du Mali","NA","Bamako","http://hesperomys.com/r/109","Mali","NA","Mali",2,"12.65","-7.99"
794,"http://hesperomys.com/c/794","CNS","Facultad de Ciencias Naturales de la Universidad Nacional de Salta","NA","NA","http://hesperomys.com/r/360","Salta","NA","Argentina",3,"NA","NA"
967,"http://hesperomys.com/c/967","CNU","Capital Normal University","NA","Beijing","http://hesperomys.com/r/268","Beijing","NA","China",2,"39.93","116.4"
282,"http://hesperomys.com/c/282","Coleman collection","Collection of Robert H. Coleman","NA","NA","http://hesperomys.com/r/466","South Carolina","South Carolina","United States",2,"NA","NA"
135,"http://hesperomys.com/c/135","Copeland collection","Collection of Manton Copeland","NA","Taunton","http://hesperomys.com/r/3553","Bristol County, Massachusetts","Massachusetts","United States",0,"41.9","-71.09"
1511,"http://hesperomys.com/c/1511","Çorakyerler","Çorakyerler excavation warehouse","NA","Çorakyerler","http://hesperomys.com/r/180","Turkey","NA","Turkey",1,"NA","NA"
1405,"http://hesperomys.com/c/1405","CPAG","Centre for Pure and Applied Geology, University of Sindh","NA","Jamshoro","http://hesperomys.com/r/337","Sindh","NA","Pakistan",1,"NA","NA"
1307,"http://hesperomys.com/c/1307","CPAP","Paleontological Collection of Antarctica and Patagonia, Instituto Antártico Chileno","NA","Punta Arenas","http://hesperomys.com/r/35","Chile","NA","Chile",4,"-53.16","-70.930000000000007"
1509,"http://hesperomys.com/c/1509","CPBA","Colección de Paleovertebrados del Repositorio de Colecciones Paleontológicas FCEN-UBA","NA","Buenos Aires","http://hesperomys.com/r/345","Buenos Aires","NA","Argentina",1,"-34.61","-58.37"
1123,"http://hesperomys.com/c/1123","CPCA","Centro de Pesquisas Paleontológicas da Chapada do Araripe","NA","Crato","http://hesperomys.com/r/373","Ceará","Ceará","Brazil",1,"-7.23","-39.42"
20,"http://hesperomys.com/c/20","CPCC","Commonwealth Palaeontological Collection","At Geoscience Australia, Canberra","Canberra","http://hesperomys.com/r/617","Australian Capital Territory","NA","Australia",18,"-35.31","149.13"
1312,"http://hesperomys.com/c/1312","CPCS","Colección Paleontológica de Coahuila","NA","NA","http://hesperomys.com/r/401","Coahuila","Coahuila","Mexico",8,"NA","NA"
1112,"http://hesperomys.com/c/1112","CPE","Centro Paleontológico de Enciso","NA","Enciso","http://hesperomys.com/r/807","La Rioja (Spain)","NA","Spain",1,"NA","NA"
1524,"http://hesperomys.com/c/1524","CPEZ","Coleção Municipal, São Pedro do Sul","NA","São Pedro do Sul","http://hesperomys.com/r/388","Rio Grande do Sul","Rio Grande do Sul","Brazil",2,"NA","NA"
1305,"http://hesperomys.com/c/1305","CPGMY","Colección Paleontológica Gobernación de Yamparáez","NA","Yamparáez","http://hesperomys.com/r/21","Bolivia","NA","Bolivia",1,"NA","NA"
613,"http://hesperomys.com/c/613","CPI","Collección Paleontológica del Instituto Geológico, Minero y Metalúrgico (INGEMMET)","NA","Lima","http://hesperomys.com/r/138","Peru","NA","Peru",15,"-12.07","-77.05"
1016,"http://hesperomys.com/c/1016","CPM","Chuxiong Prefectural Museum","NA","Chuxiong","http://hesperomys.com/r/298","Yunnan","NA","China",3,"NA","NA"
281,"http://hesperomys.com/c/281","CPMFP","Colección Paleontológica, Museo Felipe Poey","La Habana","Havana","http://hesperomys.com/r/43","Cuba","NA","Cuba",1,"NA","NA"
901,"http://hesperomys.com/c/901","CPPLIP","Centro de Pesquisas Paleontológicas L. I. Price","NA","Uberaba","http://hesperomys.com/r/380","Minas Gerais","Minas Gerais","Brazil",5,"-19.760000000000002","-47.94"
653,"http://hesperomys.com/c/653","CPS","Colorado Palaeontographical Society","""collections at University Museum, University of Colorado"" {Foxraptor, Zofiabaatar nov.pdf}","Boulder","http://hesperomys.com/r/1133","Boulder County, Colorado","Colorado","United States",1,"40.03","-105.25"
995,"http://hesperomys.com/c/995","CPSGM","Ministérie de l'Énergie et des Mines","NA","Rabat","http://hesperomys.com/r/120","Morocco","NA","Morocco",7,"34.020000000000003","-6.84"
1310,"http://hesperomys.com/c/1310","CRA","Pterosaur Beach","NA","Crayssac","http://hesperomys.com/r/1995","Lot","NA","France",3,"NA","NA"
1349,"http://hesperomys.com/c/1349","CRES","Centre for Natural Resources Management and Environmental Studies","NA","Hanoi","http://hesperomys.com/r/193","Vietnam","NA","Vietnam",1,"NA","NA"
1376,"http://hesperomys.com/c/1376","CRI","Chelonian Research Institute","NA","Oviedo","http://hesperomys.com/r/1118","Seminole County, Florida","Florida","United States",1,"NA","NA"
689,"http://hesperomys.com/c/689","CRILAR","Centro Regional de Investigaciones La Rioja","NA","NA","http://hesperomys.com/r/355","La Rioja (Argentina)","NA","Argentina",7,"NA","NA"
518,"http://hesperomys.com/c/518","CSBD","Center for Biological Diversity, University of Guyana","NA","NA","http://hesperomys.com/r/71","Guyana","NA","Guyana",2,"NA","NA"
1102,"http://hesperomys.com/c/1102","CSC","Chadron State College","NA","Chadron","http://hesperomys.com/r/842","Dawes County, Nebraska","Nebraska","United States",1,"NA","NA"
94,"http://hesperomys.com/c/94","CSIRO","Commonwealth Scientific and Industrial Research Organisation, Division of Wildlife Research","NA","Canberra","http://hesperomys.com/r/617","Australian Capital Territory","NA","Australia",9,"-35.31","149.13"
1379,"http://hesperomys.com/c/1379","CSMM","Carl-Schweizer-Museum","NA","Murrhardt","http://hesperomys.com/r/775","Baden-Württemberg","Baden-Württemberg","Germany",1,"NA","NA"
404,"http://hesperomys.com/c/404","CST","Centre des Sciences de la Terre, UMR CNRS 5561 Biogéosciences","NA","Dijon","http://hesperomys.com/r/1970","Côte-d'Or","NA","France",2,"47.33","5.03"
449,"http://hesperomys.com/c/449","CSTUB","Centre des Sciences de la Terre de l'Universite de Bourgogne","NA","Bourgogne","http://hesperomys.com/r/1970","Côte-d'Or","NA","France",3,"NA","NA"
1218,"http://hesperomys.com/c/1218","CSUF","California State University, Fullerton","NA","Fullerton","http://hesperomys.com/r/942","Orange County, California","California","United States",0,"33.880000000000003","-117.93"
202,"http://hesperomys.com/c/202","CSUH","California State University, Humboldt","NA","Arcata","http://hesperomys.com/r/924","Humboldt County, California","California","United States",1,"NA","NA"
1342,"http://hesperomys.com/c/1342","CTES","Paleozoología Corrientes, Facultad de Ciencias Exactas, Naturales y Agrimensura, Universidad Nacional del Nordeste","NA","NA","http://hesperomys.com/r/350","Corrientes","NA","Argentina",1,"NA","NA"
266,"http://hesperomys.com/c/266","CTUA","Colección Teriológica de la Universidad de Antioquia","NA","Medellín","http://hesperomys.com/r/4277","Antioquia Department","NA","Colombia",1,"6.29","-75.540000000000006"
1309,"http://hesperomys.com/c/1309","CUE","Chinju University of Education","NA","Chinju","http://hesperomys.com/r/91","South Korea","NA","South Korea",3,"NA","NA"
966,"http://hesperomys.com/c/966","Cuenca","Museo de Cuenca","NA","Cuenca","http://hesperomys.com/r/4039","Cuenca","NA","Spain",8,"40.08","-2.14"
1545,"http://hesperomys.com/c/1545","CUF","Chulalongkorn University","NA","Bangkok","http://hesperomys.com/r/175","Thailand","NA","Thailand",1,"13.73","100.5"
1457,"http://hesperomys.com/c/1457","CUGB","China University of Geosciences","NA","Beijing","http://hesperomys.com/r/268","Beijing","NA","China",1,"39.93","116.4"
1410,"http://hesperomys.com/c/1410","CUGW","China University of Geosciences","NA","Wuhan","http://hesperomys.com/r/280","Hubei","NA","China",3,"30.58","114.27"
276,"http://hesperomys.com/c/276","CUMV","Cornell University Museum of Vertebrates","NA","Ithaca","http://hesperomys.com/r/3659","Tompkins County, New York","New York","United States",0,"NA","NA"
806,"http://hesperomys.com/c/806","CUMWC","University of Colorado Denver-Museum of Western Colorado","NA","Denver","http://hesperomys.com/r/1143","Denver County, Colorado","Colorado","United States",13,"39.770000000000003","-104.87"
1427,"http://hesperomys.com/c/1427","CUNRC","Colección de mamíferos de la Universidad Nacional de Río Cuarto","NA","Córdoba","http://hesperomys.com/r/349","Córdoba (Argentina)","NA","Argentina",1,"-31.4","-64.19"
1532,"http://hesperomys.com/c/1532","CUP","Catholic University of Peking","NA","Beijing","http://hesperomys.com/r/268","Beijing","NA","China",0,"39.93","116.4"
893,"http://hesperomys.com/c/893","CUWM","Cairo University","NA","Cairo","http://hesperomys.com/r/52","Egypt","NA","Egypt",1,"30.06","31.25"
994,"http://hesperomys.com/c/994","CV","Municipal Museum of Chongqing","NA","Chongqing","http://hesperomys.com/r/269","Chongqing","NA","China",12,"29.57","106.58"
910,"http://hesperomys.com/c/910","CVEB","Centre for Vertebrate Evolutionary Biology, Yunnan University","NA","Kunming","http://hesperomys.com/r/298","Yunnan","NA","China",3,"25.05","102.7"
165,"http://hesperomys.com/c/165","CVULA","Colección de Vertebrados de la Universidad de Los Andes","NA","NA","http://hesperomys.com/r/4336","Mérida","Mérida","Venezuela",9,"NA","NA"
180,"http://hesperomys.com/c/180","CVUSB","Colección de Vertebrados de la Universidad Simón Bolivar","NA","Caracas","http://hesperomys.com/r/4325","Capital District (Venezuela)","NA","Venezuela",1,"10.54","-66.930000000000007"
1500,"http://hesperomys.com/c/1500","CWNU","China West Normal University","NA","Nanchong","http://hesperomys.com/r/294","Sichuan","NA","China",1,"30.78","106.13"
1114,"http://hesperomys.com/c/1114","CYGB","Chaoyang Geological Park","NA","Chaoyang","http://hesperomys.com/r/286","Liaoning","NA","China",2,"NA","NA"
91,"http://hesperomys.com/c/91","CZL","Centro de Zoologia, Instituto de Investigaçao Científica Tropical","NA","Lisbon","http://hesperomys.com/r/141","Portugal","NA","Portugal",1,"38.72","-9.14"
442,"http://hesperomys.com/c/442","CZUS","Chair of Zoology, University of Sofia","NA","Sofia","http://hesperomys.com/r/26","Bulgaria","NA","Bulgaria",3,"42.69","23.31"
402,"http://hesperomys.com/c/402","DABV","Department of Animal Biology (Vertebrates), Faculty of Biology, University of Barcelona","NA","Barcelona","http://hesperomys.com/r/4031","Barcelona","NA","Spain",1,"41.4","2.17"
100,"http://hesperomys.com/c/100","DAK","Dakhla collection","Currently in the Université de Poitiers (Institut de Paléoprimatologie, Paléontologie Humaine: Évolution et Paléoenvironnements [iPHEP]); to be transferred to the Université IBN Tofail, Kénitra, Morocco","Poitiers","http://hesperomys.com/r/2035","Vienne","NA","France",8,"46.58","0.34"
1198,"http://hesperomys.com/c/1198","DAM","Department of Antiquities and Museums","NA","Riyadh","http://hesperomys.com/r/152","Saudi Arabia","NA","Saudi Arabia",2,"24.65","46.77"
820,"http://hesperomys.com/c/820","DB","Doly Bílina","NA","NA","http://hesperomys.com/r/45","Czech Republic","NA","Czech Republic",5,"NA","NA"
435,"http://hesperomys.com/c/435","DBNU","Department of Biology of Northwest University","Xi'an","Xian","http://hesperomys.com/r/290","Shaanxi","NA","China",3,"34.270000000000003","108.9"
1175,"http://hesperomys.com/c/1175","DCM","Dartmouth College Museum","NA","Hanover","http://hesperomys.com/r/3583","Grafton County, New Hampshire","New Hampshire","United States",0,"NA","NA"
639,"http://hesperomys.com/c/639","DCUU","Departamento de Citogenética, Facultad de Ciencias, Universidad de la República Oriental del Uruguay","NA","Montevideo","http://hesperomys.com/r/188","Uruguay","NA","Uruguay",2,"-34.869999999999997","-56.17"
1024,"http://hesperomys.com/c/1024","DFMMh","Dinosaurier-Freilichtmuseum Münchehagen","NA","Münchehagen","http://hesperomys.com/r/782","Lower Saxony","Lower Saxony","Germany",2,"NA","NA"
1110,"http://hesperomys.com/c/1110","DG","Descartes-Gymnasium","NA","Neuburg an der Donau","http://hesperomys.com/r/776","Bavaria","Bavaria","Germany",1,"NA","NA"
274,"http://hesperomys.com/c/274","DGIBUFRGS","Departamento de Genética, Instituto de Biociências, Universidade Federal do Rio Grande do Sul","NA","NA","http://hesperomys.com/r/388","Rio Grande do Sul","Rio Grande do Sul","Brazil",1,"NA","NA"
778,"http://hesperomys.com/c/778","DGKU","Department of Geology, Kumaun University","NA","Nainital","http://hesperomys.com/r/326","Uttarakhand","Uttarakhand","India",5,"NA","NA"
470,"http://hesperomys.com/c/470","DGM","Divisão de Geologia e Mineralogia, Departamento Nacional da Produção Mineral","""MCT (ex DGM), Museu de Ci^encias da Terra, Rio de Janeiro, Brazil."" {Metatheria Salta Quebrada de Los Colorados Paleogene.pdf} p. 542","Rio de Janeiro","http://hesperomys.com/r/386","Rio de Janeiro","Rio de Janeiro","Brazil",52,"-22.91","-43.2"
527,"http://hesperomys.com/c/527","DGMUM","Department of Geology and Mineralogy, University of Melbourne","NA","Melbourne","http://hesperomys.com/r/255","Victoria","Victoria","Australia",1,"-37.81","144.96"
525,"http://hesperomys.com/c/525","DGUT","Department of Geology, University of Tasmania","NA","NA","http://hesperomys.com/r/256","Tasmania","Tasmania","Australia",2,"NA","NA"
218,"http://hesperomys.com/c/218","Dickey collection","Collection of Donald R. Dickey","Mostly absorbed by UCLA, though a few specimens went to MVZ.","NA","http://hesperomys.com/r/913","Alameda County, California","California","United States",0,"NA","NA"
1560,"http://hesperomys.com/c/1560","Dicle","University of Dicle","NA","Dicle","http://hesperomys.com/r/180","Turkey","NA","Turkey",2,"38.369999999999997","40.07"
651,"http://hesperomys.com/c/651","DINO","Dinosaur National Monument","NA","Moffat County","http://hesperomys.com/r/1168","Moffat County, Colorado","Colorado","United States",8,"NA","NA"
1450,"http://hesperomys.com/c/1450","DJPJ","Administrative Committee of Dalian Jinpu New District.","NA","Jinpu","http://hesperomys.com/r/286","Liaoning","NA","China",1,"NA","NA"
998,"http://hesperomys.com/c/998","DMB","Dinosaur Museum","NA","Blanding","http://hesperomys.com/r/1567","San Juan County, Utah","Utah","United States",1,"NA","NA"
1432,"http://hesperomys.com/c/1432","DMK","Darwin Museum","NA","Keelung","http://hesperomys.com/r/172","Taiwan","NA","Taiwan",1,"25.13","121.73"
181,"http://hesperomys.com/c/181","DMMECN","División de Mastozoología del Museo Ecuatoriano de Ciencias Naturales","NA","NA","http://hesperomys.com/r/51","Ecuador","NA","Ecuador",1,"NA","NA"
62,"http://hesperomys.com/c/62","DMNH","Delaware Museum of Natural History","NA","Wilmington","http://hesperomys.com/r/3448","New Castle County, Delaware","Delaware","United States",5,"NA","NA"
